,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,player_id,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,week,year
17620,Leandro Trossard,MID,Brighton,1.7,0,0,15,0,15.0,64,153,2,0,5.0,13.4,2022-03-16T19:30:00Z,90,17,0,0,0,0,29,0,130844,2,0,22.0,2,-3738,8528,12266,59,True,0,29,2022
17621,Christian NÃ¸rgaard,MID,Brentford,3.2,0,0,17,1,21.0,77,282,0,0,4.6,17.2,2022-03-12T15:00:00Z,80,5,0,0,0,0,29,0,51385,0,2,8.0,3,-1981,847,2828,50,True,0,29,2022
17622,Wesley Fofana,DEF,Leicester,-0.1,0,0,0,0,0.0,220,281,0,0,0.0,0.0,2022-03-13T16:30:00Z,0,1,0,0,0,0,29,0,22239,0,2,0.0,0,23,140,117,43,False,0,29,2022
17623,Tommy Doyle,MID,Man City,0.0,0,0,0,0,0.0,566,285,0,0,0.0,0.0,2022-03-14T20:00:00Z,0,7,0,0,0,0,29,0,264,0,0,0.0,0,-1,0,1,45,False,0,29,2022
17624,Nemanja Matic,MID,Man Utd,1.2,0,0,16,0,2.0,271,288,2,0,1.8,16.0,2022-03-12T17:30:00Z,79,17,0,0,0,0,29,0,34324,2,3,0.0,2,2816,4823,2007,43,True,0,29,2022
17625,Arthur Masuaku,DEF,West Ham,0.5,0,0,0,0,0.0,417,290,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,2,0,0,0,0,29,0,12027,1,2,0.0,0,-456,134,590,44,True,0,29,2022
17626,Bernard AnÃ­cio Caldeira Duarte,MID,Everton,0.0,0,0,0,0,0.0,167,286,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,20,0,0,0,0,29,0,205,1,0,0.0,0,-1,0,1,55,True,0,29,2022
17627,Bernard AnÃ­cio Caldeira Duarte,MID,Everton,0.0,0,0,0,0,0.0,167,195,0,0,0.0,0.0,2022-03-17T19:45:00Z,0,14,0,0,0,0,29,0,205,0,1,0.0,0,-1,0,1,55,True,0,29,2022
17628,Brandon Williams,DEF,Norwich,0.1,0,0,14,0,28.8,290,287,2,0,5.4,15.6,2022-03-13T14:00:00Z,90,10,0,0,0,0,29,0,474150,1,2,10.0,1,-3734,12660,16394,39,False,0,29,2022
17629,Kenny McLean,MID,Norwich,2.5,0,0,29,0,1.3,318,287,2,1,7.9,41.8,2022-03-13T14:00:00Z,90,10,0,0,0,0,29,0,5377,1,2,36.0,7,-135,156,291,49,False,0,29,2022
17630,Jeremy Ngakia,DEF,Watford,0.4,0,0,0,0,0.0,400,289,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,16,0,0,0,0,29,0,4043,2,1,0.0,0,-140,14,154,43,False,0,29,2022
17631,Connor Roberts,DEF,Burnley,3.5,0,0,13,0,1.9,585,282,2,0,1.6,12.4,2022-03-12T15:00:00Z,90,3,0,0,0,0,29,0,37087,0,2,2.0,1,-6867,2301,9168,45,False,0,29,2022
17632,Sadio ManÃ©,MID,Liverpool,17.5,0,0,7,1,7.5,230,283,0,0,8.2,13.0,2022-03-12T12:30:00Z,90,4,0,0,0,0,29,0,377045,2,0,61.0,3,69763,82323,12560,117,False,0,29,2022
17633,Sadio ManÃ©,MID,Liverpool,17.5,0,0,-4,1,2.8,230,261,0,0,0.9,0.4,2022-03-16T20:15:00Z,90,1,0,0,0,0,29,0,377045,2,0,6.0,3,69763,82323,12560,117,False,0,29,2022
17634,Conor Bradley,DEF,Liverpool,1.5,0,0,0,0,0.0,626,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,4,0,0,0,0,29,0,1434,2,0,0.0,0,-7,29,36,40,False,0,29,2022
17635,Conor Bradley,DEF,Liverpool,1.5,0,0,0,0,0.0,626,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,1,0,0,0,0,29,0,1434,2,0,0.0,0,-7,29,36,40,False,0,29,2022
17636,Edward Nketiah,FWD,Arsenal,2.8,0,0,1,0,0.0,20,281,0,0,0.0,0.0,2022-03-13T16:30:00Z,2,9,0,0,0,0,29,0,23045,0,2,0.0,1,1160,2711,1551,54,True,0,29,2022
17637,Edward Nketiah,FWD,Arsenal,2.8,0,0,3,0,0.3,20,261,0,0,0.1,0.2,2022-03-16T20:15:00Z,10,11,0,0,0,0,29,0,23045,2,0,0.0,1,1160,2711,1551,54,True,0,29,2022
17638,Jakub Moder,MID,Brighton,0.5,0,0,0,0,0.0,75,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,11,0,0,0,0,29,0,66111,2,0,0.0,0,-682,2712,3394,45,True,0,29,2022
17639,Jakub Moder,MID,Brighton,0.5,0,0,4,0,0.6,75,153,0,0,0.7,2.0,2022-03-16T19:30:00Z,12,17,0,0,0,0,29,0,66111,2,0,4.0,1,-682,2712,3394,45,True,0,29,2022
17640,Ben Davies,DEF,Liverpool,0.0,0,0,0,0,0.0,248,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,4,0,0,0,0,29,0,9583,2,0,0.0,0,-56,0,56,40,False,0,29,2022
17641,Ben Davies,DEF,Liverpool,0.0,0,0,0,0,0.0,248,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,1,0,0,0,0,29,0,9583,2,0,0.0,0,-56,0,56,40,False,0,29,2022
17642,Trevoh Chalobah,DEF,Chelsea,7.5,0,3,34,1,2.6,527,284,0,0,2.6,23.6,2022-03-13T14:00:00Z,90,14,0,0,0,0,29,0,205529,0,1,0.0,9,36498,41496,4998,47,True,0,29,2022
17643,Bali Mumba,DEF,Norwich,0.0,0,0,0,0,0.0,515,287,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,10,0,0,0,0,29,0,20472,1,2,0.0,0,-288,0,288,39,False,0,29,2022
17644,Enock Mwepu,MID,Brighton,-1.5,0,0,0,0,0.0,462,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,11,0,0,0,0,29,0,5482,2,0,0.0,0,36,155,119,59,True,0,29,2022
17645,Enock Mwepu,MID,Brighton,-1.5,0,0,0,0,0.0,462,153,0,0,0.0,0.0,2022-03-16T19:30:00Z,0,17,0,0,0,0,29,0,5482,2,0,0.0,0,36,155,119,59,True,0,29,2022
17646,Theo Walcott,MID,Southampton,0.5,0,0,0,0,0.0,332,289,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,18,0,0,0,0,29,0,10082,2,1,0.0,0,-95,61,156,58,True,0,29,2022
17647,Fabian SchÃ¤r,DEF,Newcastle,6.8,0,0,9,0,0.0,305,284,1,0,4.1,18.2,2022-03-13T14:00:00Z,90,6,0,0,0,0,29,0,191852,0,1,23.0,2,47804,70742,22938,43,False,0,29,2022
17648,Fabian SchÃ¤r,DEF,Newcastle,6.8,0,0,9,0,5.5,305,195,1,0,3.8,8.6,2022-03-17T19:45:00Z,90,8,0,0,0,0,29,0,191852,0,1,24.0,2,47804,70742,22938,43,False,0,29,2022
17649,Mateusz Klich,MID,Leeds,1.7,0,0,23,0,30.8,186,287,1,0,5.4,19.6,2022-03-13T14:00:00Z,90,15,0,0,0,0,29,0,26127,1,2,4.0,2,-314,217,531,52,True,0,29,2022
17650,Che Adams,FWD,Southampton,4.5,1,0,16,0,14.7,345,289,2,0,6.0,20.2,2022-03-13T14:00:00Z,90,18,0,0,0,0,29,0,599073,2,1,25.0,5,-83783,33983,117766,70,True,0,29,2022
17651,Andriy Yarmolenko,MID,West Ham,1.5,0,0,20,0,10.8,412,290,1,1,7.7,43.6,2022-03-13T14:00:00Z,38,2,0,0,0,0,29,0,9080,1,2,23.0,6,-177,34,211,51,True,0,29,2022
17652,Onel HernÃ¡ndez,MID,Norwich,0.0,0,0,0,0,0.0,320,287,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,10,0,0,0,0,29,0,1407,1,2,0.0,0,-8,0,8,49,False,0,29,2022
17653,Benjamin Chilwell,DEF,Chelsea,0.0,0,0,0,0,0.0,135,284,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,14,0,0,0,0,29,0,279138,0,1,0.0,0,-2110,115,2225,56,True,0,29,2022
17654,Leander Dendoncker,MID,Wolves,2.2,0,0,14,1,14.3,434,286,0,0,3.1,8.4,2022-03-13T14:00:00Z,82,8,0,0,0,0,29,0,36068,1,0,8.0,3,-8532,2273,10805,47,False,0,29,2022
17655,Andrew Robertson,DEF,Liverpool,16.3,0,0,21,1,13.4,234,283,0,0,3.1,9.4,2022-03-12T12:30:00Z,90,4,0,0,0,0,29,0,796231,2,0,8.0,6,145774,168599,22825,72,False,0,29,2022
17656,Andrew Robertson,DEF,Liverpool,16.3,1,3,41,1,30.5,234,261,0,0,8.2,41.6,2022-03-16T20:15:00Z,90,1,0,0,0,0,29,0,796231,2,0,10.0,12,145774,168599,22825,72,False,0,29,2022
17657,Hee-Chan Hwang,FWD,Wolves,3.8,0,0,2,0,0.0,583,286,0,0,0.0,0.0,2022-03-13T14:00:00Z,15,8,0,0,0,0,29,0,423677,1,0,0.0,1,67195,88423,21228,54,False,0,29,2022
17658,Marcus Rashford,MID,Man Utd,1.0,0,0,7,0,1.5,281,288,1,0,0.7,5.2,2022-03-12T17:30:00Z,67,17,0,0,0,0,29,0,60238,2,3,0.0,2,-7881,435,8316,94,True,0,29,2022
17659,Rayan Ait Nouri,DEF,Wolves,2.3,0,0,0,0,0.0,470,286,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,8,0,0,0,0,29,0,176452,1,0,0.0,0,-836,16527,17363,44,False,0,29,2022
17660,Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,706,288,0,0,0.0,0.0,2022-03-12T17:30:00Z,0,17,0,0,0,0,29,0,292,2,3,0.0,0,52,99,47,45,True,0,29,2022
17661,Michal Karbownik,DEF,Brighton,0.0,0,0,0,0,0.0,536,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,11,0,0,0,0,29,0,3052,2,0,0.0,0,-9,0,9,40,True,0,29,2022
17662,Michal Karbownik,DEF,Brighton,0.0,0,0,0,0,0.0,536,153,0,0,0.0,0.0,2022-03-16T19:30:00Z,0,17,0,0,0,0,29,0,3052,2,0,0.0,0,-9,0,9,40,True,0,29,2022
17663,Ciaran Clark,DEF,Newcastle,0.0,0,0,0,0,0.0,293,284,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,6,0,0,0,0,29,0,7370,0,1,0.0,0,-81,15,96,44,False,0,29,2022
17664,Ciaran Clark,DEF,Newcastle,0.0,0,0,0,0,0.0,293,195,0,0,0.0,0.0,2022-03-17T19:45:00Z,0,8,0,0,0,0,29,0,7370,0,1,0.0,0,-81,15,96,44,False,0,29,2022
17665,Pascal GroÃ,MID,Brighton,2.1,0,0,3,0,9.0,55,283,1,0,2.2,8.6,2022-03-12T12:30:00Z,37,11,0,0,0,0,29,0,23608,2,0,4.0,1,536,1069,533,57,True,0,29,2022
17666,Pascal GroÃ,MID,Brighton,2.1,0,0,13,0,33.7,55,153,2,0,4.5,11.4,2022-03-16T19:30:00Z,77,17,0,0,0,0,29,0,23608,2,0,0.0,2,536,1069,533,57,True,0,29,2022
17667,Bobby Thomas,DEF,Burnley,0.0,0,0,0,0,0.0,534,282,0,0,0.0,0.0,2022-03-12T15:00:00Z,0,3,0,0,0,0,29,0,25869,0,2,0.0,0,497,931,434,39,False,0,29,2022
17668,John McGinn,MID,Aston Villa,2.1,0,0,13,0,7.6,35,290,2,0,4.6,21.6,2022-03-13T14:00:00Z,90,19,0,0,0,0,29,0,94230,1,2,17.0,2,-4467,1546,6013,57,False,0,29,2022
17669,Jonathan Tomkinson,DEF,Norwich,-0.5,0,0,0,0,0.0,643,287,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,10,0,0,0,0,29,0,1562,1,2,0.0,0,29,108,79,40,False,0,29,2022
17670,Bukayo Saka,MID,Arsenal,11.2,0,0,4,1,29.9,22,281,0,0,14.1,18.2,2022-03-13T16:30:00Z,84,9,0,0,0,0,29,0,2691355,0,2,93.0,3,750536,771874,21338,66,True,0,29,2022
17671,Bukayo Saka,MID,Arsenal,11.2,0,0,5,0,16.8,22,261,2,0,3.4,10.2,2022-03-16T20:15:00Z,73,11,0,0,0,0,29,0,2691355,2,0,7.0,2,750536,771874,21338,66,True,0,29,2022
17672,Takumi Minamino,MID,Liverpool,1.9,0,0,0,0,0.0,236,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,4,0,0,0,0,29,0,6004,2,0,0.0,0,-117,188,305,51,False,0,29,2022
17673,Takumi Minamino,MID,Liverpool,1.9,0,0,0,0,0.0,236,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,1,0,0,0,0,29,0,6004,2,0,0.0,0,-117,188,305,51,False,0,29,2022
17674,Rhys Williams,DEF,Liverpool,0.0,0,0,0,0,0.0,247,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,4,0,0,0,0,29,0,2165,2,0,0.0,0,-4,0,4,44,False,0,29,2022
17675,Rhys Williams,DEF,Liverpool,0.0,0,0,0,0,0.0,247,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,1,0,0,0,0,29,0,2165,2,0,0.0,0,-4,0,4,44,False,0,29,2022
17676,Jack Butland,GK,Crystal Palace,0.0,0,0,0,0,0.0,156,285,0,0,0.0,0.0,2022-03-14T20:00:00Z,0,12,0,0,0,0,29,0,36006,0,0,0.0,0,-813,160,973,44,True,0,29,2022
17677,JoÃ£o Pedro Cavaco Cancelo,DEF,Man City,4.7,0,3,33,1,35.0,256,285,0,0,6.3,23.0,2022-03-14T20:00:00Z,90,7,0,0,0,0,29,0,3306354,0,0,5.0,9,-458533,23200,481733,70,False,0,29,2022
17678,Marvelous Nakamba,MID,Aston Villa,0.0,0,0,0,0,0.0,41,290,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,19,0,0,0,0,29,0,12273,1,2,0.0,0,-132,15,147,44,False,0,29,2022
17679,CÃ©dric Soares,DEF,Arsenal,4.4,0,0,24,1,2.3,5,281,0,0,3.4,11.8,2022-03-13T16:30:00Z,90,9,0,0,0,0,29,0,21796,0,2,20.0,6,4084,5205,1121,42,True,0,29,2022
17680,CÃ©dric Soares,DEF,Arsenal,4.4,0,0,16,0,3.0,5,261,2,0,1.6,12.2,2022-03-16T20:15:00Z,90,11,0,0,0,0,29,0,21796,2,0,1.0,1,4084,5205,1121,42,True,0,29,2022
17681,Joseph Gomez,DEF,Liverpool,2.3,0,0,0,0,0.0,238,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,4,0,0,0,0,29,0,36028,2,0,0.0,0,32,327,295,47,False,0,29,2022
17682,Joseph Gomez,DEF,Liverpool,2.3,0,0,0,0,0.0,238,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,1,0,0,0,0,29,0,36028,2,0,0.0,0,32,327,295,47,False,0,29,2022
17683,Johann Berg Gudmundsson,MID,Burnley,0.0,0,0,0,0,0.0,108,282,0,0,0.0,0.0,2022-03-12T15:00:00Z,0,3,0,0,0,0,29,0,4816,0,2,0.0,0,-97,22,119,54,False,0,29,2022
17684,Eric Dier,DEF,Spurs,7.5,0,0,6,0,0.8,361,288,3,0,6.0,12.8,2022-03-12T17:30:00Z,90,13,0,0,0,0,29,0,440598,2,3,46.0,0,60338,71670,11332,46,False,1,29,2022
17685,Eric Dier,DEF,Spurs,7.5,0,0,25,1,0.3,361,153,0,0,2.9,29.0,2022-03-16T19:30:00Z,90,4,0,0,0,0,29,0,440598,2,0,0.0,6,60338,71670,11332,46,False,0,29,2022
17686,Charlie Cresswell,DEF,Leeds,0.5,0,0,0,0,0.0,563,287,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,15,0,0,0,0,29,0,30558,1,2,0.0,0,167,718,551,40,True,0,29,2022
17687,Jan Bednarek,DEF,Southampton,2.9,0,0,9,0,1.6,343,289,2,0,3.6,16.6,2022-03-13T14:00:00Z,90,18,0,0,0,0,29,0,146182,2,1,18.0,0,-15351,5174,20525,44,True,1,29,2022
17688,Steven Alzate,MID,Brighton,-0.3,0,0,2,0,0.8,73,283,1,0,0.3,1.8,2022-03-12T12:30:00Z,45,11,0,0,0,0,29,0,2726,2,0,0.0,1,33,102,69,48,True,0,29,2022
17689,Steven Alzate,MID,Brighton,-0.3,0,0,0,0,0.0,73,153,0,0,0.0,0.0,2022-03-16T19:30:00Z,0,17,0,0,0,0,29,0,2726,2,0,0.0,0,33,102,69,48,True,0,29,2022
17690,Eldin Jakupovic,GK,Leicester,-0.5,0,0,0,0,0.0,573,281,0,0,0.0,0.0,2022-03-13T16:30:00Z,0,1,0,0,0,0,29,0,12783,0,2,0.0,0,1880,2276,396,39,False,0,29,2022
17691,Nathaniel Chalobah,MID,Watford,0.0,0,0,0,0,0.0,385,289,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,16,0,0,0,0,29,0,548,2,1,0.0,0,0,0,0,50,False,0,29,2022
17692,Dejan Kulusevski,MID,Spurs,14.5,1,0,15,0,24.7,701,288,2,0,4.4,8.8,2022-03-12T17:30:00Z,77,13,0,0,0,0,29,0,935588,2,3,10.0,5,702743,714585,11842,62,False,0,29,2022
17693,Dejan Kulusevski,MID,Spurs,14.5,1,0,20,1,24.3,701,153,0,0,9.5,30.4,2022-03-16T19:30:00Z,90,4,0,0,0,0,29,0,935588,2,0,40.0,6,702743,714585,11842,62,False,0,29,2022
17694,Ryan Alebiosu,DEF,Arsenal,0.0,0,0,0,0,0.0,695,281,0,0,0.0,0.0,2022-03-13T16:30:00Z,0,9,0,0,0,0,29,0,63,0,2,0.0,0,-4,0,4,40,True,0,29,2022
17695,Ryan Alebiosu,DEF,Arsenal,0.0,0,0,0,0,0.0,695,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,11,0,0,0,0,29,0,63,2,0,0.0,0,-4,0,4,40,True,0,29,2022
17696,Fabio Henrique Tavares,MID,Liverpool,5.9,0,0,6,1,1.0,232,283,0,0,0.8,4.6,2022-03-12T12:30:00Z,90,4,0,0,0,0,29,0,109207,2,0,2.0,2,-94,7688,7782,54,False,1,29,2022
17697,Fabio Henrique Tavares,MID,Liverpool,5.9,0,0,13,1,3.3,232,261,0,0,1.5,12.0,2022-03-16T20:15:00Z,90,1,0,0,0,0,29,0,109207,2,0,0.0,3,-94,7688,7782,54,False,0,29,2022
17698,Niels Nkounkou,DEF,Everton,0.0,0,0,0,0,0.0,570,286,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,20,0,0,0,0,29,0,846,1,0,0.0,0,-4,0,4,40,True,0,29,2022
17699,Niels Nkounkou,DEF,Everton,0.0,0,0,0,0,0.0,570,195,0,0,0.0,0.0,2022-03-17T19:45:00Z,0,14,0,0,0,0,29,0,846,0,1,0.0,0,-4,0,4,40,True,0,29,2022
17700,Maxwell Haygarth,MID,Brentford,0.0,0,0,0,0,0.0,628,282,0,0,0.0,0.0,2022-03-12T15:00:00Z,0,5,0,0,0,0,29,0,351,0,2,0.0,0,23,53,30,45,True,0,29,2022
17701,Pontus Jansson,DEF,Brentford,3.0,0,1,26,1,0.2,76,282,0,0,1.8,17.8,2022-03-12T15:00:00Z,90,5,0,0,0,0,29,0,518707,0,2,0.0,7,-6707,9148,15855,45,True,0,29,2022
17702,JoÃ£o Filipe Iria Santos Moutinho,MID,Wolves,2.3,0,0,17,1,18.1,426,286,0,0,4.8,23.0,2022-03-13T14:00:00Z,90,8,0,0,0,0,29,0,81724,1,0,7.0,3,-5142,4138,9280,49,False,0,29,2022
17703,James Storer,GK,Wolves,0.5,0,0,0,0,0.0,621,286,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,8,0,0,0,0,29,0,13267,1,0,0.0,0,159,488,329,40,False,0,29,2022
17704,Asmir BegoviÄ,GK,Everton,3.9,0,0,0,0,0.0,481,286,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,20,0,0,0,0,29,0,219614,1,0,0.0,0,-2815,683,3498,40,True,0,29,2022
17705,Asmir BegoviÄ,GK,Everton,3.9,0,3,34,1,0.0,481,195,0,0,4.3,42.6,2022-03-17T19:45:00Z,90,14,0,0,0,0,29,6,219614,0,1,0.0,11,-2815,683,3498,40,True,0,29,2022
17706,Aymeric Laporte,DEF,Man City,5.0,0,0,26,1,3.8,259,285,0,0,3.8,24.0,2022-03-14T20:00:00Z,90,7,0,0,0,0,29,0,822153,0,0,10.0,6,38758,86837,48079,58,False,0,29,2022
17707,Nuno Varela Tavares,DEF,Arsenal,0.4,0,0,0,0,0.0,466,281,0,0,0.0,0.0,2022-03-13T16:30:00Z,0,9,0,0,0,0,29,0,30917,0,2,0.0,0,-718,399,1117,43,True,0,29,2022
17708,Nuno Varela Tavares,DEF,Arsenal,0.4,0,0,0,0,0.0,466,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,11,0,0,0,0,29,0,30917,2,0,0.0,0,-718,399,1117,43,True,0,29,2022
17709,Konstantinos Tsimikas,DEF,Liverpool,3.5,0,0,0,0,0.0,245,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,4,0,0,0,0,29,0,974658,2,0,0.0,0,2374,41678,39304,37,False,0,29,2022
17710,Konstantinos Tsimikas,DEF,Liverpool,3.5,0,0,0,0,0.0,245,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,1,0,0,0,0,29,0,974658,2,0,0.0,0,2374,41678,39304,37,False,0,29,2022
17711,Jacob Murphy,MID,Newcastle,3.4,0,0,-1,0,0.6,304,284,1,0,0.8,0.0,2022-03-13T14:00:00Z,90,6,0,0,0,0,29,0,37424,0,1,8.0,1,2989,4225,1236,47,False,1,29,2022
17712,Jacob Murphy,MID,Newcastle,3.4,0,0,7,0,28.5,304,195,1,0,3.9,8.2,2022-03-17T19:45:00Z,5,8,0,0,0,0,29,0,37424,0,1,2.0,1,2989,4225,1236,47,False,0,29,2022
17713,Mason Mount,MID,Chelsea,5.8,0,0,1,1,2.3,138,284,0,0,0.0,0.0,2022-03-13T14:00:00Z,62,14,0,0,0,0,29,0,1302588,0,1,2.0,3,-56499,55086,111585,75,True,0,29,2022
17714,Yoane Wissa,MID,Brentford,1.5,0,0,1,0,0.5,524,282,0,0,0.7,0.4,2022-03-12T15:00:00Z,15,5,0,0,0,0,29,0,6344,0,2,6.0,1,-224,130,354,57,True,0,29,2022
17715,Omari Hutchinson,MID,Arsenal,0.0,0,0,0,0,0.0,692,281,0,0,0.0,0.0,2022-03-13T16:30:00Z,0,9,0,0,0,0,29,0,165,0,2,0.0,0,18,39,21,45,True,0,29,2022
17716,Omari Hutchinson,MID,Arsenal,0.0,0,0,0,0,0.0,692,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,11,0,0,0,0,29,0,165,2,0,0.0,0,18,39,21,45,True,0,29,2022
17717,Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,5.0,0,3,85,0,6.3,579,288,2,3,21.3,103.6,2022-03-12T17:30:00Z,82,17,0,0,0,0,29,0,1640879,2,3,103.0,17,-170820,4063,174883,123,True,0,29,2022
17718,Wout Weghorst,FWD,Burnley,3.5,0,0,6,1,2.4,700,282,0,0,0.3,0.6,2022-03-12T15:00:00Z,66,3,0,0,0,0,29,0,448828,0,2,0.0,2,-87332,22762,110094,65,False,0,29,2022
17719,Donny van de Beek,MID,Everton,2.3,0,0,13,0,1.3,282,286,1,0,2.3,20.0,2022-03-13T14:00:00Z,90,20,0,0,0,0,29,0,55222,1,0,2.0,2,-275,5848,6123,57,True,0,29,2022
17720,Donny van de Beek,MID,Everton,2.3,0,0,0,0,0.0,282,195,0,0,0.0,0.0,2022-03-17T19:45:00Z,0,14,0,0,0,0,29,0,55222,0,1,0.0,0,-275,5848,6123,57,True,0,29,2022
17721,Divock Origi,FWD,Liverpool,2.3,0,0,0,0,0.0,235,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,4,0,0,0,0,29,0,96549,2,0,0.0,0,3780,8034,4254,48,False,0,29,2022
17722,Divock Origi,FWD,Liverpool,2.3,0,0,0,0,0.0,235,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,1,0,0,0,0,29,0,96549,2,0,0.0,0,3780,8034,4254,48,False,0,29,2022
17723,Dimitris Giannoulis,DEF,Norwich,-0.5,0,0,0,0,0.0,457,287,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,10,0,0,0,0,29,0,5415,1,2,0.0,0,-42,15,57,44,False,0,29,2022
17724,Anwar El Ghazi,MID,Everton,-0.1,0,0,0,0,0.0,42,286,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,20,0,0,0,0,29,0,29811,1,0,0.0,0,-91,200,291,56,True,0,29,2022
17725,Anwar El Ghazi,MID,Everton,-0.1,0,0,0,0,0.0,42,195,0,0,0.0,0.0,2022-03-17T19:45:00Z,0,14,0,0,0,0,29,0,29811,0,1,0.0,0,-91,200,291,56,True,0,29,2022
17726,Kyle Walker-Peters,DEF,Southampton,4.1,0,0,15,0,4.0,342,289,2,0,4.7,18.2,2022-03-13T14:00:00Z,90,18,0,0,0,0,29,0,104289,2,1,25.0,1,-3605,8542,12147,48,True,0,29,2022
17727,Mohamed Elyounoussi,MID,Southampton,4.5,0,1,28,0,12.5,517,289,2,1,11.6,46.4,2022-03-13T14:00:00Z,90,18,0,0,0,0,29,0,20239,2,1,57.0,8,-3039,881,3920,54,True,0,29,2022
17728,Christian Kabasele,DEF,Watford,0.5,0,0,12,0,0.0,384,289,1,0,2.0,19.8,2022-03-13T14:00:00Z,90,16,0,0,0,0,29,0,4134,2,1,0.0,2,-4,31,35,43,False,0,29,2022
17729,Andre Gray,FWD,Watford,0.0,0,0,0,0,0.0,383,289,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,16,0,0,0,0,29,0,4973,2,1,0.0,0,-22,0,22,54,False,0,29,2022
17730,Ibrahima KonatÃ©,DEF,Liverpool,2.9,0,0,0,0,0.0,243,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,4,0,0,0,0,29,0,100918,2,0,0.0,0,268,3710,3442,51,False,0,29,2022
17731,Ibrahima KonatÃ©,DEF,Liverpool,2.9,0,0,0,0,0.0,243,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,1,0,0,0,0,29,0,100918,2,0,0.0,0,268,3710,3442,51,False,0,29,2022
17732,Jean-Philippe Mateta,FWD,Crystal Palace,3.0,0,0,7,1,10.9,159,285,0,0,2.3,5.6,2022-03-14T20:00:00Z,64,12,0,0,0,0,29,0,51919,0,0,6.0,2,21110,26810,5700,52,True,0,29,2022
17733,Tim Iroegbunam,MID,Aston Villa,-0.3,0,0,0,0,0.0,638,290,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,19,0,0,0,0,29,0,333,1,2,0.0,0,0,27,27,45,False,0,29,2022
17734,Dane Scarlett,FWD,Spurs,0.9,0,0,0,0,0.0,520,288,0,0,0.0,0.0,2022-03-12T17:30:00Z,0,13,0,0,0,0,29,0,206972,2,3,0.0,0,4468,12181,7713,45,False,0,29,2022
17735,Dane Scarlett,FWD,Spurs,0.9,0,0,0,0,0.0,520,153,0,0,0.0,0.0,2022-03-16T19:30:00Z,0,4,0,0,0,0,29,0,206972,2,0,0.0,0,4468,12181,7713,45,False,0,29,2022
17736,Aaron Ramsdale,GK,Arsenal,6.4,0,2,31,1,0.0,559,281,0,0,2.5,25.4,2022-03-13T16:30:00Z,90,9,0,0,0,0,29,3,1893851,0,2,0.0,9,52573,93163,40590,51,True,0,29,2022
